rank,finalWorth,age,selfMade,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,gdp_country,category,country,gender,nBillionaires,totalWealth,meanWealth,state,totalWealthCat,meanWealthCat
721,3900,76,False,1947,1,1,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Manufacturing,Germany,M,102,462100.0,4530.392156862745,,1019000,3145.061728395062
721,3900,72,False,1951,3,9,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,M,754,4575100.0,6067.771883289125,Montana,957200,4515.094339622641
721,3900,73,False,1949,4,7,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,M,754,4575100.0,6067.771883289125,Wisconsin,957200,4515.094339622641
721,3900,91,True,1932,1,1,113.27,0.7,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541,543649976166,Finance & Investments,Thailand,M,28,100700.0,3596.4285714285716,,1605100,4314.784946236559
721,3900,65,True,1957,12,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Finance & Investments,China,M,523,1805500.0,3452.1988527724666,,1605100,4314.784946236559
721,3900,85,False,1938,3,19,115.16,0.4,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922,2029000000000,Automotive,South Korea,M,29,81400.0,2806.896551724138,,525300,7195.890410958904
721,3900,67,False,1955,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Finance & Investments,Cayman Islands,M,3,10900.0,3633.3333333333335,,1605100,4314.784946236559
721,3900,83,False,1939,4,24,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Fashion & Retail,Italy,M,55,156900.0,2852.7272727272725,,1698800,6386.466165413533
721,3900,83,True,1939,9,17,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Healthcare,Germany,M,102,462100.0,4530.392156862745,,643200,3200.0
721,3900,94,False,1929,3,6,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Energy,United States,M,754,4575100.0,6067.771883289125,Texas,453500,4535.0
721,3900,63,False,1959,6,13,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Sports,United States,M,754,4575100.0,6067.771883289125,Indiana,134500,3448.7179487179487
721,3900,0,False,0,0,0,113.27,0.7,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541,543649976166,Diversified,Thailand,F,28,100700.0,3596.4285714285716,,905200,4840.641711229947
721,3900,69,False,1953,7,11,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,F,754,4575100.0,6067.771883289125,Montana,957200,4515.094339622641
721,3900,78,True,1945,1,1,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Healthcare,Brazil,M,44,104800.0,2381.818181818182,,643200,3200.0
721,3900,76,False,1946,5,29,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Diversified,Brazil,M,44,104800.0,2381.818181818182,,905200,4840.641711229947
721,3900,63,False,1959,10,20,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Diversified,Brazil,M,44,104800.0,2381.818181818182,,905200,4840.641711229947
721,3900,60,True,1962,11,3,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Gambling & Casinos,United States,M,754,4575100.0,6067.771883289125,Washington,120500,4820.0
721,3900,56,False,1967,1,1,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Fashion & Retail,Germany,M,102,462100.0,4530.392156862745,,1698800,6386.466165413533
721,3900,50,False,1972,10,3,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Fashion & Retail,Germany,M,102,462100.0,4530.392156862745,,1698800,6386.466165413533
721,3900,44,False,1979,1,26,112.85,1.4,70.2,104.0,80.9,11.5,48.8,83132799,51.165691,10.451526,3845630030824,Fashion & Retail,Germany,F,102,462100.0,4530.392156862745,,1698800,6386.466165413533
721,3900,62,True,1961,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
721,3900,63,True,1960,2,17,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Colorado,1605100,4314.784946236559
721,3900,70,False,1952,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Finance & Investments,Taiwan,M,43,117900.0,2741.860465116279,,1605100,4314.784946236559
721,3900,79,False,1944,2,15,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Food & Beverage,India,M,157,628700.0,4004.458598726115,,957200,4515.094339622641
721,3900,73,True,1949,10,24,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
721,3900,57,True,1966,4,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
721,3900,60,True,1962,4,25,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
748,3800,63,False,1959,6,10,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Service,India,M,157,628700.0,4004.458598726115,,173400,3271.698113207547
748,3800,80,True,1943,3,21,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Construction & Engineering,Italy,M,55,156900.0,2852.7272727272725,,118500,2633.3333333333335
748,3800,81,True,1942,2,2,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Media & Entertainment,United States,M,754,4575100.0,6067.771883289125,New York,427500,4697.802197802198
748,3800,61,True,1961,10,31,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
748,3800,63,True,1960,3,29,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
748,3800,69,True,1953,7,25,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Service,United States,M,754,4575100.0,6067.771883289125,Florida,173400,3271.698113207547
748,3800,61,True,1961,12,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,M,754,4575100.0,6067.771883289125,Illinois,957200,4515.094339622641
748,3800,87,False,1935,8,20,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Media & Entertainment,United States,F,754,4575100.0,6067.771883289125,Tennessee,427500,4697.802197802198
748,3800,41,True,1981,10,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Automotive,China,M,523,1805500.0,3452.1988527724666,,525300,7195.890410958904
748,3800,64,False,1958,11,7,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,Texas,657400,3406.2176165803107
748,3800,82,False,1940,10,1,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Real Estate,India,M,157,628700.0,4004.458598726115,,657400,3406.2176165803107
748,3800,71,True,1951,8,12,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Energy,United States,M,754,4575100.0,6067.771883289125,Texas,453500,4535.0
748,3800,58,True,1965,2,25,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Telecom,Japan,M,38,146800.0,3863.157894736842,,203500,6564.5161290322585
748,3800,54,True,1969,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Healthcare,China,M,523,1805500.0,3452.1988527724666,,643200,3200.0
748,3800,73,False,1950,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Finance & Investments,Taiwan,M,43,117900.0,2741.860465116279,,1605100,4314.784946236559
748,3800,77,True,1946,2,23,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Service,United States,M,754,4575100.0,6067.771883289125,Texas,173400,3271.698113207547
748,3800,77,True,1945,7,7,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Manufacturing,United States,F,754,4575100.0,6067.771883289125,Illinois,1019000,3145.061728395062
748,3800,77,True,1945,8,27,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Manufacturing,United States,M,754,4575100.0,6067.771883289125,Illinois,1019000,3145.061728395062
766,3700,51,True,1972,2,15,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Texas,1605100,4314.784946236559
766,3700,76,True,1946,9,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Florida,1605100,4314.784946236559
766,3700,71,False,1952,2,8,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,New York,657400,3406.2176165803107
766,3700,56,True,1966,4,13,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Real Estate,United Kingdom,M,82,370700.0,4520.731707317073,,657400,3406.2176165803107
766,3700,59,True,1963,6,27,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,M,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
766,3700,66,True,1956,7,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Logistics,United States,M,754,4575100.0,6067.771883289125,Connecticut,239500,5987.5
766,3700,56,True,1966,10,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Real Estate,China,M,523,1805500.0,3452.1988527724666,,657400,3406.2176165803107
766,3700,50,True,1973,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Media & Entertainment,China,M,523,1805500.0,3452.1988527724666,,427500,4697.802197802198
766,3700,60,True,1962,10,17,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,Missouri,1877900,5980.573248407643
766,3700,77,False,1945,8,29,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,New York,657400,3406.2176165803107
766,3700,47,True,1975,10,17,182.75,5.2,61.7,104.4,73.2,11.7,28.4,18513930,48.019573,66.923684,180161741180,Finance & Investments,Kazakhstan,M,7,26300.0,3757.142857142858,,1605100,4314.784946236559
766,3700,68,True,1954,10,2,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Fashion & Retail,United Kingdom,M,82,370700.0,4520.731707317073,,1698800,6386.466165413533
766,3700,78,True,1944,8,28,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Manufacturing,Japan,M,38,146800.0,3863.157894736842,,1019000,3145.061728395062
766,3700,62,True,1961,1,27,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Florida,1605100,4314.784946236559
766,3700,88,True,1935,1,1,131.91,2.6,88.5,101.4,80.0,18.2,34.0,18952038,-35.675147,-71.542969,282318159745,Fashion & Retail,Chile,M,6,36400.0,6066.666666666667,,1698800,6386.466165413533
766,3700,62,False,1961,1,7,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Service,United States,M,754,4575100.0,6067.771883289125,California,173400,3271.698113207547
766,3700,75,True,1948,4,4,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Technology,United States,M,754,4575100.0,6067.771883289125,North Carolina,1877900,5980.573248407643
766,3700,69,True,1953,7,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Food & Beverage,United States,M,754,4575100.0,6067.771883289125,Washington,957200,4515.094339622641
766,3700,82,True,1941,1,2,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,Florida,1698800,6386.466165413533
766,3700,74,True,1948,7,7,108.15,0.8,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612,395098666122,Real Estate,Israel,M,26,72500.0,2788.4615384615386,,657400,3406.2176165803107
766,3700,56,True,1966,4,7,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
787,3600,56,False,1966,12,21,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Diversified,India,M,157,628700.0,4004.458598726115,,905200,4840.641711229947
787,3600,53,False,1969,11,2,180.44,7.7,28.1,113.0,69.4,11.2,49.7,1366417754,20.593684,78.96288,2611000000000,Diversified,India,M,157,628700.0,4004.458598726115,,905200,4840.641711229947
787,3600,71,True,1951,6,17,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Finance & Investments,Italy,M,55,156900.0,2852.7272727272725,,1605100,4314.784946236559
787,3600,63,True,1959,12,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,California,1605100,4314.784946236559
787,3600,47,False,1975,4,13,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Automotive,Switzerland,M,78,409900.0,5255.128205128205,,525300,7195.890410958904
787,3600,84,False,1939,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Food & Beverage,Bermuda,F,2,4600.0,2300.0,,957200,4515.094339622641
787,3600,82,True,1941,2,19,116.76,1.9,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771,1736425629520,Real Estate,Canada,M,42,173900.0,4140.476190476191,,657400,3406.2176165803107
787,3600,65,False,1957,12,14,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Finance & Investments,United Kingdom,M,82,370700.0,4520.731707317073,,1605100,4314.784946236559
787,3600,60,False,1962,8,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Gambling & Casinos,Hong Kong,F,68,321500.0,4727.941176470588,,120500,4820.0
787,3600,59,True,1963,9,1,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Finance & Investments,Switzerland,M,78,409900.0,5255.128205128205,,1605100,4314.784946236559
787,3600,61,True,1962,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Automotive,China,M,523,1805500.0,3452.1988527724666,,525300,7195.890410958904
787,3600,80,False,1942,9,1,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New Jersey,1605100,4314.784946236559
787,3600,53,True,1969,6,12,182.75,5.2,61.7,104.4,73.2,11.7,28.4,18513930,48.019573,66.923684,180161741180,Finance & Investments,Kazakhstan,M,7,26300.0,3757.142857142858,,1605100,4314.784946236559
787,3600,37,True,1985,6,12,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,New York,1605100,4314.784946236559
787,3600,83,False,1939,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Real Estate,Hong Kong,M,68,321500.0,4727.941176470588,,657400,3406.2176165803107
787,3600,71,True,1951,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Real Estate,Hong Kong,M,68,321500.0,4727.941176470588,,657400,3406.2176165803107
787,3600,67,True,1956,3,12,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Connecticut,1605100,4314.784946236559
787,3600,75,True,1948,1,23,119.62,1.7,60.0,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973,2827113184696,Diversified,United Kingdom,M,82,370700.0,4520.731707317073,,905200,4840.641711229947
787,3600,67,True,1955,7,26,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Fashion & Retail,Japan,M,38,146800.0,3863.157894736842,,1698800,6386.466165413533
787,3600,84,True,1938,8,24,105.48,0.5,63.2,98.8,84.2,11.9,46.7,126226568,36.204824,138.252924,5081769542380,Technology,Japan,M,38,146800.0,3863.157894736842,,1877900,5980.573248407643
787,3600,37,True,1985,12,28,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Technology,Australia,M,43,173500.0,4034.883720930232,,1877900,5980.573248407643
787,3600,35,True,1987,5,13,119.8,1.6,113.1,100.3,82.7,23.0,47.4,25766605,-25.274398,133.775136,1392680589329,Technology,Australia,F,43,173500.0,4034.883720930232,,1877900,5980.573248407643
787,3600,58,False,1965,1,19,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Illinois,1605100,4314.784946236559
787,3600,73,False,1949,10,8,110.96,0.7,88.9,102.7,83.3,14.2,47.0,47076781,40.463667,-3.74922,1394116310769,Fashion & Retail,Spain,M,25,133700.0,5348.0,,1698800,6386.466165413533
787,3600,82,True,1940,6,23,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Real Estate,United States,M,754,4575100.0,6067.771883289125,New York,657400,3406.2176165803107
787,3600,63,True,1959,7,11,99.55,0.4,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512,703082435360,Fashion & Retail,Switzerland,M,78,409900.0,5255.128205128205,,1698800,6386.466165413533
787,3600,80,False,1942,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,Logistics,Hong Kong,M,68,321500.0,4727.941176470588,,239500,5987.5
787,3600,60,True,1962,9,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Food & Beverage,China,M,523,1805500.0,3452.1988527724666,,957200,4515.094339622641
787,3600,61,True,1962,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Automotive,China,M,523,1805500.0,3452.1988527724666,,525300,7195.890410958904
787,3600,57,True,1965,12,25,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Technology,China,F,523,1805500.0,3452.1988527724666,,1877900,5980.573248407643
787,3600,54,True,1969,1,1,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Manufacturing,China,M,523,1805500.0,3452.1988527724666,,1019000,3145.061728395062
818,3500,33,False,1989,7,11,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,California,1698800,6386.466165413533
818,3500,65,False,1957,11,22,167.4,3.7,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528,1839758040766,Healthcare,Brazil,M,44,104800.0,2381.818181818182,,643200,3200.0
818,3500,62,True,1960,10,26,125.08,2.9,50.6,100.2,77.0,9.4,59.2,1397715000,35.86166,104.195397,19910000000000,Finance & Investments,China,M,523,1805500.0,3452.1988527724666,,1605100,4314.784946236559
818,3500,87,True,1935,5,5,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Manufacturing,Italy,M,55,156900.0,2852.7272727272725,,1019000,3145.061728395062
818,3500,76,True,1946,9,14,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Finance & Investments,United States,M,754,4575100.0,6067.771883289125,Virginia,1605100,4314.784946236559
818,3500,66,False,1957,2,26,117.24,7.5,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891,21427700000000,Fashion & Retail,United States,M,754,4575100.0,6067.771883289125,New York,1698800,6386.466165413533
818,3500,18,False,2004,5,6,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Fashion & Retail,Italy,M,55,156900.0,2852.7272727272725,,1698800,6386.466165413533
818,3500,27,False,1995,5,6,110.62,0.6,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738,2001244392042,Fashion & Retail,Italy,M,55,156900.0,2852.7272727272725,,1698800,6386.466165413533
